Id,ProductId,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary,Text,Sentiment,Sentiment_Label,review_length
433772,B001LQCOIS,A2WULCAY8YYB8P,M. Ferguson,4.0,4.0,5.0,1262476800.0,purees better than other options,"I completely agree that this item is pricey but frankly, it purees better than my blender, food mill or cuisinart can.  I tried each of the other appliances and while they certainly ground up the food, the consistency was a bit lumpy with each.  The babycook actually created a creamy paste out of the food and my little one has LOVED the food I've made.  It's certainly not the only item out there for making baby food but if you have the money and the inclination to make your own baby food, then you really can't go wrong with this product.",positive,1,101
371864,B004UC7CMS,A34HWNKSEEO0P4,Douglas Tussing,0.0,0.0,5.0,1349308800.0,Beyond My Expectations,"I read the review and I was hestitant as it was reported the drawer did not come out easy.  Well, it comes out easy.  I have room for plenty of choices in the drawer as my family likes hot chocolate and tea.  Personally I like coffee. The best thing is that it is a space saver.  I put the Kcup machine on it and I have plemnty of room for condiments.  With other storage syatems you place it next to the Kcup machine.  This takes a lot of spce.  Space is important in my cottage which is now my home.  I think this was a great buy for me.  It is funny how sometimes you buy something and it turns out to be a dud.  This is definitely worth the money.",positive,1,131
383245,B003G0APGK,A1YUQ7G3U6FRFZ,Armin,8.0,9.0,5.0,1293321600.0,Best bulk rate,These pouches have a tendency to be quite expensive if you go to places like Petco or small boutiques. Our cats personally like all of the flavors that these Wellness pouches come in but we try to order the grain free ones. We don't give them the whole pouch at once and even when they stay in the pouch they don't get as crusted over and stale as when they are in the can. Feeding your cats on the pouches alone however can become rather expensive and we normally supplement the pouches with dry food.,positive,1,95
103983,B00065LI0A,A3OFJES10PZGEH,SN,0.0,0.0,3.0,1324425600.0,Average Value But Giftable,"I bought this as a gift so I don't know how the stuff tastes,<br />but there's a good variety of stuff and it looks nice and spiffy.<br />It's not as big as I thought yet not that small either.<br />Basket is Sturdy and it's shrinkwrapped nicely so it's a plus.<br />My recipient said ""WOW"" when he saw it.<br />I give it 3.5 Stars so yes go buy it if there's no other baskets.",neutral,0,73
487668,B000GJQ5C2,ASL7SV6EJNO5A,Pro  Shopper,0.0,0.0,5.0,1298160000.0,Loved it !,"I had this cake while in the Cayman's...this was just like I remembered it ! Arrived promptly, the cake was moist & flavorful.",positive,1,23
409538,B000JX0A76,A113GUYT84B7CQ,"SereneWinter ""Books for Mommy""",0.0,0.0,5.0,1342483200.0,Exactly What You're Looking For!,"Every time I go to a Thai restaurant I get a Thai iced tea and swear ""Some day I'll make it myself"". I've read about many types you can buy to substitute but to buy ""Thai tea"" to get the real flavor. I actually found this exact bag at a local market today called Central Market which is like a Whole Foods for about half the price but I would certainly pay this price easily because it's a pound of loose tea! Loose tea is extremely light so you'll have plenty to last you a long time & costs less than buying 2 teas at a restaurant. I don't care for condensed milk so I used half and half and raw sugar. (My local Thai place uses half and half) It was the exact flavor of what Thai iced tea should be! Even as it was steeping my mouth was watering. The tea is really good quality too. Definitely don't pass this one up!",positive,1,164
338948,B000HJ7AIY,A3UP90Q9UAA77O,R. Robinson,0.0,0.0,1.0,1310342400.0,Does not attract moths,"I have many ""pantry moths"". This safer brand product does not attract any of them. I am very upset because the other safer products that I have used are outstanding... this one is a let down...",negative,-1,36
301144,B003Z6ZGZK,A1RTDJ3MA8WSJQ,JR,0.0,0.0,5.0,1348617600.0,Instant Coffee,"This is the best instant coffee I have had.  It is as good as most freshly brewed coffees, so I no longer brew coffee; I simply heat water to add to my Starbucks instant. The price through Amazon is very affordable.",positive,1,41
129005,B000LKVBGG,A3LJJ86266DBUU,Larry L. Patterson,1.0,1.0,5.0,1178928000.0,Larry,I really liked the regular so I thought I would try the Chocolate and it's almost as good as the regular smooth. It's just a little more liquid and you need to stir it.,positive,1,34
317557,B0037JFHIQ,A3EKJ5L2ZGMVX,"Susan E. Zinner ""birdy5520""",0.0,0.0,5.0,1342569600.0,Outstanding carbonated drink,"'Tried this at the Stratford Shakespeare Festival in Stratford, Ontario, Canada at a little cafe when it was very hot.  It's really terrific...kind of floral and carbonated.  It's like a non-alcoholic version of the Saint Germaine liquer.  Thanks, amazon, for carrying this...I plan to order this on a regular basis!",positive,1,50
69951,B00032BG3K,A26HFSVLAGULIM,"Heather L. Parisi ""Robert and Heather Parisi""",13.0,14.0,5.0,1126915200.0,DID I FORGET TO MENTION? -- IT TASTES GOOD TOO!!!,"""Kretschmer Original Toasted Wheat Germ"" is one of the healthiest and tastiest foods you have available at your local grocery. When you read the label, you see a lot of nutrition and few calories for just 2 tablespoons. But much of what wheat germ has is not on the label. For instance, it promotes gentle regularity and is an excellent source of chromium, selenium, and other trace minerals. It is also a balanced package of protein, carbohydrates and fat, without saturated fat. It promotes heart health and provides an energetic feeling. Mixed with vitamin C, some people use it as a very effective antihistamine without side effects.<br /><br />Since 1982, I have incorporated ""Kretschmer Original Toasted Wheat Germ"" into my daily diet. The easiest ways to achieve this are as follows:<br /><br />1] Adding to cold cereal, oatmeal, yogurt, soups, homemade bread, puddings, macaroni and cheese, applesauce and literally anything you want that has sufficient moisture.<br /><br />2] Substituting wheat germ for bread crumbs in meatloaf, veal/ chicken cutlets, or any fried batter.<br /><br />Kretschmer's Wheat Germ comes toasted in a vacuum-sealed bottle which makes it a very stable and fresh product. It even has an expiration date printed across the top of the bottle in plain sight. Raw wheat germ from the health food store tastes awful, turns rancid sometimes before you buy it, and is usually poorly packaged.<br /><br />This ""Kretschmer Original Toasted Wheat Germ"" gets a 5 for nutrition, ease of use, packaging, and value which makes Kretschmer's Wheat Germ hard to beat. Oh, I forget to mention --IT TASTES GOOD TOO!<br /><br />DOWNSIDE: This 12 ounce package costs only $1.00 less than the 20-ounce package and should be passed by when the 20-ounce size is available. Sometimes the 20-ounce size is out of stock or absent from store shelves so check first.",positive,1,306
42210,B001ET5XX0,AWA9Q2HI9UP1L,Paul J. Pellico,4.0,5.0,4.0,1242172800.0,pretty damn good coffee,I an a Starbucks loyal fan.<br />But this is just as dark and strong and on of it all...affordable!!!,positive,1,19
512600,B002FBY3YG,A136XL8SA01NGX,Gryffindor Girl,0.0,0.0,5.0,1307232000.0,Love these!,"Tried these one day when I was starving at work and needed a snack, a coworker gave me one. I was impressed with how yummy and natural they are. I immediately wanted more, so I found them on here and now get a box delivered monthly. I use them as a healthy snack at work, at home, or when I'm out cycling. At the auto-deliver price, they work out to around $.80 per bar or so, which I think is very reasonable. I'm happy to have a ""good fat"" snack in the house for us to eat, instead of resorting to chips, candy bars, etc. I did counsel my family that they can only have one per day, as while they're good fat, they should still be eaten in moderation. :) Anyways - they're delicious! Buy them!",positive,1,137
542366,B00199557E,A1CUQJJ8DTSAIB,William Stahl,0.0,0.0,1.0,1326499200.0,Worst coffee: Very Dried out Beans,"This is some of the worst coffee I have ever had.  The beans are very dry.  After grinding, the resulting grounds were a mixture of dust and dry flakes.  The taste of coffee was non existant.<a href=""http://www.amazon.com/gp/product/B00199557E"">Larry's Beans Fair Trade Organic Coffee, Louie Supremo, Whole Bean, 12-Ounce Bags (Pack of 3)</a>",negative,-1,51
359140,B0051SU8BC,A2D8K0GPVMMSER,"Yummycheetos25 ""LeLe""",0.0,0.0,4.0,1335398400.0,pretty good,This bbq pork jerky is pretty good it's moist and chewy. It's not dry at all. flavor is good not super salty like most jerkys.,positive,1,25
255341,B000F4SVV6,AOT2U498WG68I,HEATHER,1.0,1.0,1.0,1349049600.0,MOST WERE BROKE (LIKE 80%). BUY DIRECT FROM SPANGLER NEXT TIME :(,"WAS VERY DISAPPOINTED. RECEIVED CANDY CANES AND ABOUT 80% WERE BROKEN. NOT JUST BROKEN BUT EACH CANE WAS IN SEVERAL PIECES. CAN'T USE THE 80% FOR OUR CHURCH CHRISTMAS PROGRAM HAND OUT SO I HAVE NO IDEA WHAT TO DO WITH THEM BESIDES PUT INTO COOKIES OR SOMETHING. ANYWAYS, WILL BUY DIRECT FROM SPANGLER NEXT TIME. IN THE PAST THEIR PACKAGING INSURED ABOUT 10% WASTE. THANKS ANYWAY, THAT'S WHAT YOU GET FOR TRYING TO SAVE 20 DOLLARS.",negative,-1,77
475862,B008UDPA1S,ACCY9ZFCJ4NL6,"J. Jurist ""Zenyatta Forgotta""",3.0,3.0,4.0,1229817600.0,If time and convenience matter...,"...give this product 5 stars.  Yeah, it's not Star****s, but it's a quality cup of frothy Joe that will start the engine with smooth creaminess.  Plenty hot, but not a lot of coffee (don't use your mammoth ""venti"" cup, unless you use 2 of each disk, and even then...), it's nice to havethe option of using just the espresso disk if you need a jolt.",positive,1,65
